id,created_at,text,fsq_id
55a1e06f498e97e26acfc8ad,2015-07-12T03:35:11.000Z,"The Margarita pizza will make you glad you went back to basics, but it's not some kid's menu cheese pizza. It's complex and delicious.",4efbdec10e014519c62d8889
52171c0f11d2a94ebdea20a2,2013-08-23T08:23:43.000Z,"Brussels sprouts on pizza, y'all. The antipasto for 1 is enormous - it's really enough for 2-3. You will be swimming in olives. Interesting warehousey ambience.",4efbdec10e014519c62d8889
545f10fd498e21318d7c9a9b,2014-11-09T07:00:13.000Z,The pizza here is delicious but don't order Balboa if you don't like spicy food. It's reaaaally spicy,4efbdec10e014519c62d8889
588180578ae36367e2bf5fc0,2017-01-20T03:13:27.000Z,Best pizza in Vancouver. Salsiccia peppers are a bit spicy.,4efbdec10e014519c62d8889
5682d2c9498e84488a26a5ec,2015-12-29T18:36:57.000Z,One pizza can easily be devoured by one person!,4efbdec10e014519c62d8889
4fac6740e4b017dfa529ebfa,2012-05-11T01:11:28.000Z,Great traditional pizza's here.  Something I wasn't expecting Vancouver to have.  Lack of liquor license is unfortunate.,4efbdec10e014519c62d8889
4fdcef79e4b05dcaeb6a78fd,2012-06-16T20:41:29.000Z,Good pizza.  Good beer and wine selection.   Reasonably priced.,4efbdec10e014519c62d8889
5007891ce4b09eefeb0444a8,2012-07-19T04:12:12.000Z,"Great pizza, but don't expect to chat about it with your friends. Far too noisy.",4efbdec10e014519c62d8889
59ea8998947c0529fed7c719,2017-10-20T23:41:12.000Z,"Terrible acoustics and usually full of loud ass children,  but good pizzas, the salads a huge",4efbdec10e014519c62d8889
53e81270498e15271f26f7b3,2014-08-11T00:46:40.000Z,The Hawaiian punch is incredible!,4efbdec10e014519c62d8889
582ecad124f6110282de71f7,2016-11-18T09:33:05.000Z,After 1am the likelihood of slipping and falling on the dance floor increases by factor of all the spilled drinks - so a lot. Still always a good time though :),4aa83992f964a520345020e3
5266ab6011d29cfda4256174,2013-10-22T16:44:16.000Z,"Awesome, awesome hipster dance hall. Try to go on Ice Cream Social night or when they have a DJ. Hot dogs outside were delicious (corn salsa).",4aa83992f964a520345020e3
508eb1e8e4b09f7bbae4d92d,2012-10-29T16:42:16.000Z,There’s a great event every night at this beloved local venue. It’s the city’s best live performance space and books all the right bands. Be sure to check the week’s lineup while you’re in town.,4aa83992f964a520345020e3
4e00d9dc81307f56c946ccb8,2011-06-21T17:50:20.000Z,"Some great up-and-coming and classic acts play here and yes, even real cabaret!  If you've had too fun after the $3.75 PBR's you can crash at the Howard Johnson's upstairs1",4aa83992f964a520345020e3
4c8d2df58c4576b0618106ae,2010-09-12T19:45:57.000Z,"The Biltmore, at Prince Edward Street and East 12th Avenue, can be hipster trendy but the space still feels comfortable with its wooden interior, odd knickknacks and laid-back atmosphere. One of the b",4aa83992f964a520345020e3
569ff95c498ed0db677a91f3,2016-01-20T21:17:16.000Z,My favourite place for concerts. Friendly staff and great sound.,4aa83992f964a520345020e3
51284e3de4b0edd34eeb1d6f,2013-02-23T05:06:05.000Z,Compact venue showcasing awesome bands. Great local beer selection at regular prices. 9/10,4aa83992f964a520345020e3
50839e01e4b07e407459727b,2012-10-21T07:02:25.000Z,"Come by for the Ice Cream Social - every 3rd Friday of the month for 50s and 60s rock & roll. Hang out with DJs Cam Dales, Tyler Fedchuk, Trevor Risk and Justin Gradin",4aa83992f964a520345020e3
4ec72d9af79041351c67e7d7,2011-11-19T04:16:26.000Z,Dont bring a jacket...$4 coat check PER coat! Like $8 for 2 coats on a shared hanger! My PBR was cheaper.,4aa83992f964a520345020e3
4c8db7a5d2aea093e672c869,2010-09-13T05:33:25.000Z,5 dollar Kitty Nights on Sundays are entirely worth it! If yah have the time and you're in the area you really have no excuse.,4aa83992f964a520345020e3
52d576ae498ec399717fc903,2014-01-14T17:41:02.000Z,"I am a proud owner of more than 3 Toyotas and I have been servicing my cars at Regency for over 10 years now. All the service staffs there are very attentive, professional and helpful.",4d12717412916dcb7bf7d58a
52f127ab498ed99139f392aa,2014-02-04T17:47:23.000Z,"Had them install daytime running lights on my car which I brought from the US, cost around $260 which was consistent with the quote, mechanic showed me what was done and how to easily reverse it",4d12717412916dcb7bf7d58a
536168ca11d2902fb1a1a569,2014-04-30T21:19:06.000Z,"Shane was professional, knew his facts, humble but engaging. Someone  we wanted to do business with. John was very fast, direct and efficient. Very easy to deal with. Thanks!",4d12717412916dcb7bf7d58a
536a8d7611d2faa06d3d822f,2014-05-07T19:45:58.000Z,"After visiting 3 Toyota dealerships, I chose Regency Toyota because of their wonderful customer service and assistance. Deep Suri is the best.",4d12717412916dcb7bf7d58a
51b354f1498efdec220979fc,2013-06-08T15:59:45.000Z,Come by and see Me (Jessica)for the loan/lease you'd like. Make sure you have a monthly budget for payments before you come in!! :),4d12717412916dcb7bf7d58a
52e15352498ea1687a392960,2014-01-23T17:37:22.000Z,Leased a Matrix here in 2007 and got a great deal. No complaints from me and plan to lease or buy a plugin Prius next year as fuel price will continue to rise.,4d12717412916dcb7bf7d58a
537a6867498e90583b7a600c,2014-05-19T20:24:07.000Z,Very good sales person and gentleman. Keep it up. Thank you!,4d12717412916dcb7bf7d58a
523b99c111d221e4065cac01,2013-09-20T00:41:37.000Z,Ask for Fred...best customer service I have ever had at a car dealership!,4d12717412916dcb7bf7d58a
51aa8895498e8f4daf3a9060,2013-06-01T23:49:41.000Z,Ask me about the current 4.98% financing on any FRS from General Bank of Canada :),4d12717412916dcb7bf7d58a
53597fd011d28fdf7c07e99e,2014-04-24T21:19:12.000Z,"Great explanations, thank you very much",4d12717412916dcb7bf7d58a
578935b4498ecc4a28fbcd83,2016-07-15T19:12:52.000Z,"Great Ethiopian food, get the veggie combo!",4b4e9e48f964a520bbf226e3
57363c2a498e825f105b06a1,2016-05-13T20:42:18.000Z,Veggie combo is really good. The lady(server and chef) is really nice.,4b4e9e48f964a520bbf226e3
54ab6c66498eb7cc0fcd4b0a,2015-01-06T05:02:30.000Z,Indulge on the bread that the meal is served on first!,4b4e9e48f964a520bbf226e3
51ae208f498ee749a6406256,2013-06-04T17:14:55.000Z,The veggie combo is really delicious and mysteriously discounted on Monday nights.,4b4e9e48f964a520bbf226e3
4d90e772d085594119521d87,2011-03-28T19:54:26.000Z,"My favorite restaurant. I take everyone here for a unique dining experience, and amazing food.",4b4e9e48f964a520bbf226e3
4cafee9c562d224b617e1288,2010-10-09T04:25:00.000Z,Best Ethiopian in Vancouver! Try Fassil's combo for a delicious dinner for two for just over $10!,4b4e9e48f964a520bbf226e3
55c3b470498e39244a59e309,2015-08-06T19:24:32.000Z,Veggie combo! So good!,4b4e9e48f964a520bbf226e3
4fe2ee64e4b0601ba3610b92,2012-06-21T09:50:28.000Z,Open 24hrs - get to bed!,4c2527ceb7b8a5935fbf3de8
4cb8a0194352a1cdae3c87f5,2010-10-15T18:40:25.000Z,Stay away during meal rushes. Otherwise the usual Subway fare.,4c2527ceb7b8a5935fbf3de8
590fc17aee628b4c984f6ca1,2017-05-08T00:53:14.000Z,"Karaoke on Saturdays! Great beer selection. Always have important games or sporting events on TV. There's a pool table, foosball, pinball and electronic darts.",5435001d498ef9b3e24d2e0a
54dd2d71498eed573924f46d,2015-02-12T22:47:13.000Z,A unique selection of local beers on tap from smaller breweries that are not carried by other pubs or bars.,5435001d498ef9b3e24d2e0a
575b3912498eb3d60897f3e9,2016-06-10T22:02:58.000Z,"Great sportsbar, really good beer menu, low key and not too busy.",5435001d498ef9b3e24d2e0a
54dd2d12498e61cf4857bc08,2015-02-12T22:45:38.000Z,Great place to grab a local craft beer and watch a game.,5435001d498ef9b3e24d2e0a
56d65304498ed69de0fb618f,2016-03-02T02:42:12.000Z,Great tap selection. Plenty of TVs. Open mic night on Thursdays.,5435001d498ef9b3e24d2e0a
54cae46b498e810febd98c5a,2015-01-30T01:54:51.000Z,"Craft beer sports bar... That's a new one in this city, which makes it kinda awesome.",5435001d498ef9b3e24d2e0a
62733fec30018257f63bc1d3,2022-05-05T03:09:32.000Z,Great open mic night on Wednesdays always fun!!!,5435001d498ef9b3e24d2e0a
54c412de498ecc920b3471d6,2015-01-24T21:47:10.000Z,200 capacity old Vegas-style ballroom in back.,5435001d498ef9b3e24d2e0a
578bd6bf498ee51c44452a3c,2016-07-17T19:04:31.000Z,Pretty sleazy joint.,5435001d498ef9b3e24d2e0a
54024f26498e2d22bd4ba048,2014-08-30T22:24:38.000Z,"Great store with lots of neat stuff and a really modern, well designed online store as well",4ad645d1f964a520420621e3
50660d09e4b036a527d11052,2012-09-28T20:48:09.000Z,"Gorilla Surplus is a Military Surplus store. They've been on E Broadway for years. Gorilla also do online sale, visit their site at gorillasurplus.com for more info.",4ad645d1f964a520420621e3
5c8468109cadd9002be7584f,2019-03-10T01:27:44.000Z,Everything!  Awesome prices.,4ad645d1f964a520420621e3
5d59a2bd58369c0008c1a004,2019-08-18T19:10:53.000Z,"Good beer, and the food is unique and tastes great. You won’t want to miss the vibes here",5463d301498eda544d08023c
5983d48506fb603e72f81c60,2017-08-04T01:57:25.000Z,Great lunch spot of middle eastern tapas. Get any of the mains as a platter to include a mezze and a salad.,5463d301498eda544d08023c
5b68d30f89b06a002d804f5e,2018-08-06T23:00:31.000Z,"The food was so awesome, I will go back again and again. Every was freshly prepared, the flavours were amazing. Totally 10 out of 10 for me. The staff were equally terrific!!!",5463d301498eda544d08023c
59d42e6ff62e0914301c0ea9,2017-10-04T00:42:23.000Z,"Falafel plate with fatoush salad was amazing, large portions and great flavours, prices are very reasonable, we will be going back",5463d301498eda544d08023c
5820cdb938faeb02725c33e5,2016-11-07T18:53:45.000Z,"Falafel is top notch, hummus is original and the pita bread is prepared fresh. A little bit on the expensive side.",5463d301498eda544d08023c
59d42df2345cbe7df50783ac,2017-10-04T00:40:18.000Z,Falafel platter and falafel wrap; cauliflower soup. Portions were awesome sizes for the price.,5463d301498eda544d08023c
5d099caf0fe7a0002c189b35,2019-06-19T02:23:43.000Z,Vegan bowl. For people who have problems with choices.,5463d301498eda544d08023c
5558f6c0498e63f6ea931157,2015-05-17T20:14:56.000Z,"Had the falafel, not only filling but very high quality and the hummus was made extremely fresh",5463d301498eda544d08023c
5b3adf0f419a9e002c715b95,2018-07-03T02:27:27.000Z,"Everything here is good, makali is a must!",5463d301498eda544d08023c
5845b36fbf1a6d0ff693fc53,2016-12-05T18:35:27.000Z,Best Lebanese food with best ingredients! Love it ❤,5463d301498eda544d08023c
5404c19b498eedd5b73c8bdb,2014-09-01T18:57:31.000Z,"Come here to see an awesome classic movie, have a drink, an have a ton of fun in an old school theatre",4aab43bff964a520555920e3
542c85e3498ead7dbeadbcc8,2014-10-01T22:53:23.000Z,East Vancouver's Rio Theatre on Broadway is a great venue with comfortably cushy seating to enjoy watching films year-round and during VIFF. Nicely sited near Skytrain and a Starbucks.,4aab43bff964a520555920e3
58729d6ff84085303fa0f37a,2017-01-08T20:13:35.000Z,Awesome independent movie theatre and live show venue. Plus beer!,4aab43bff964a520555920e3
5a97b1330d2be746bbd1567a,2018-03-01T07:52:19.000Z,"Locals shows here are awesome. Improv Against Humanity, Critical Hit Show, Gentleman Hecklers, etc",4aab43bff964a520555920e3
524f8243498e94a4ff4f100c,2013-10-05T03:06:43.000Z,"My fav movie theatre in Vancouver! Get the big kid pack - Beer, small portion of popcorn, and candy. Best thing ever!",4aab43bff964a520555920e3
5924e250345cbe304a48abf7,2017-05-24T01:30:56.000Z,Tonnes of great variety here. Last time I went was for a Ghibli double bill,4aab43bff964a520555920e3
5bd7869b6dcf04002c5b553f,2018-10-29T22:15:55.000Z,"Love this spot. They have burgers, beer and popcorn. And of course play the coolest shows",4aab43bff964a520555920e3
53a4e340498eaf17b26a08c6,2014-06-21T01:43:28.000Z,"They have beer, wine and Irish coffee. Loved it!",4aab43bff964a520555920e3
53e2e07c498e991254b79052,2014-08-07T02:12:12.000Z,Really good sound for concerts!,4aab43bff964a520555920e3
535f3667498e4cbefd0e4563,2014-04-29T05:19:35.000Z,4.50 Cariboos and popcorn go quite well together!,4aab43bff964a520555920e3
55419417498efd2bd7505dd6,2015-04-30T02:31:51.000Z,The nachos are magnificent! Great place to meet your friends that live in Burnaby. Especially for a hockey game.,4ad25114f964a520e0e020e3
52b77724498eadb75a662a8a,2013-12-22T23:35:00.000Z,"Always love the food (but miss the polenta fries, what gives?) and beer selection is awesome.",4ad25114f964a520e0e020e3
522fd4a1498e83af66be216a,2013-09-11T02:25:37.000Z,"The braised short rib here is the best I've ever had. So tender it'll make you want to cry, melts in your mouth, best chewed slowly, with eye closed.",4ad25114f964a520e0e020e3
5248eacd11d26999f412636c,2013-09-30T03:06:53.000Z,"Fast free WiFi, yummy quesadilas, one of the best beet selection on tap I have seen! Stouts are of top quality.",4ad25114f964a520e0e020e3
54fe2a42498e45bcdd6a2f31,2015-03-09T23:18:26.000Z,"The beer selection and location are amazing, but I'm always underwhelmed by both the service and the atmosphere.",4ad25114f964a520e0e020e3
4f274894e4b0020c319b1967,2012-01-31T01:49:08.000Z,Visit Mondays at 6pm for the cask tapping. Follow  on facebook for keg tap updates. Extremely IPA friendly. Lovely miso gravy poutine.,4ad25114f964a520e0e020e3
57db5965498ed3f7304f9b08,2016-09-16T02:31:01.000Z,Awesome craft beer selection. Open late. Must visit if you love beer and can swing it.,4ad25114f964a520e0e020e3
54280771498eda8933fe76b9,2014-09-28T13:04:49.000Z,Local taps are worth a visit! Food is worth a try: salmon burger is satisfying.,4ad25114f964a520e0e020e3
4e83dbdf6c258bbba51a6018,2011-09-29T02:45:51.000Z,"It only looks like a sports bar. In reality, it is a beer-lover's paradise. 40 taps! Seasonal taps updated weekly, and enough tasting notes to help both experts & novices zero in on the perfect pint.",4ad25114f964a520e0e020e3
541cf99d498e120896648c3d,2014-09-20T03:50:53.000Z,"Get the burger, really good. Interesting system to see beer stock.",4ad25114f964a520e0e020e3
530a90ef498ec9d870607987,2014-02-24T00:23:11.000Z,"Beef/blue cheese, potato & pesto cheese are by far the best. Add garlic sauce for maximum awesome. Fatih's is by far the best tasting by the slice pizza in Vancouver, and the best deal ($2/slice)",4aa7407df964a5207a4c20e3
53e67ea8498ea5df41f4e8bd,2014-08-09T20:03:52.000Z,Pizza slices are cold unless freshly made so ask them to reheat or only go for freshly out of the oven pizzas.,4aa7407df964a5207a4c20e3
55cbf781498e313720f2d98b,2015-08-13T01:48:49.000Z,"Fresh pizza is the best, order the one they just pulled out of the oven",4aa7407df964a5207a4c20e3
56a073ae498e7d6e36976185,2016-01-21T05:59:10.000Z,Beef & blue cheese is the best. That's the go-to.,4aa7407df964a5207a4c20e3
54a851b5498e3219deb7938d,2015-01-03T20:31:49.000Z,Great pesto chicken pizza. Great use of herbs and spices.,4aa7407df964a5207a4c20e3
5c6cc677e65d0c002bd78732,2019-02-20T03:16:07.000Z,Even the cheese pizza is tasty...and almost always hot!,4aa7407df964a5207a4c20e3
4ec30b6a77c8890b57f7083d,2011-11-16T01:01:30.000Z,The pepperoni is amazing. Love their crust. Eat in only. Take out is.. different. Some how.,4aa7407df964a5207a4c20e3
5408deec498e296de3013676,2014-09-04T21:51:40.000Z,Check out the slam poetry framed on the wall - pretty funny read :),4aa7407df964a5207a4c20e3
50f86343e4b0c02358014420,2013-01-17T20:46:59.000Z,Great price. Not too bad #pizza.  $4.50 for 2 slices and a #coke.,4aa7407df964a5207a4c20e3
517c3f5ae4b04f0bee6a8a49,2013-04-27T21:12:58.000Z,"Potato pizza is by far the best, but grab whatever just came out of the oven for best results.",4aa7407df964a5207a4c20e3
505ca9b6e4b0236a2702aa9a,2012-09-21T17:53:58.000Z,Been going here for years. Clientele are varied and everyone (and I mean everyone) is welcome. +Spacious. +Nice staff. +Crazy good coffee and muffins.,4aa9623af964a520655320e3
51434d55e4b03f2d2a450494,2013-03-15T16:33:25.000Z,"This is by far one of the best coffee shops around. Always fresh, yummy, flirty and fun  :-)",4aa9623af964a520655320e3
5351fb5b498e8f6f481b5c70,2014-04-19T04:28:11.000Z,Nice little coffee house. No wifi but that also has a plus side.,4aa9623af964a520655320e3
4ce9d4268f8b2d4369280f83,2010-11-22T02:23:34.000Z,"Whenever I drop in, I pick up a pound of ""Eastside Organic"" Beans. Sumatra Permati & Ethiopia Yirgacheffe Harfusa Beans. A balanced Mocha Java style blend with notes of fruit, chocolate, and earth.",4aa9623af964a520655320e3
5020445be4b038080356462a,2012-08-06T22:25:31.000Z,Good atmosphere although the prices tend to be higher. A nice alternative to Starbuck...,4aa9623af964a520655320e3
529065d911d22867b60e69f7,2013-11-23T08:22:49.000Z,Busy but quick - extremely busy on weekends.  Great decor.,4aa9623af964a520655320e3
501dcac2e4b056e51b6c6a6b,2012-08-05T01:22:10.000Z,Their mocha is just as good iced as it is served hot.,4aa9623af964a520655320e3
4e76735fd4c0934472587a06,2011-09-18T22:40:31.000Z,They have awesome vegan muffins and the vibe is amazing!,4aa9623af964a520655320e3
542cab6f498e92e94d8e1ab8,2014-10-02T01:33:35.000Z,Some of the best coffee on The Drive. No wifi,4aa9623af964a520655320e3
4f63a8c3e4b0c65cc395213c,2012-03-16T20:55:31.000Z,Without a doubt the best butter tart I've ever had.,4aa9623af964a520655320e3
51699e9ae4b031229e1ec86e,2013-04-13T18:06:18.000Z,"Salmon oshi was really good, it just melt in your mouth! The sashimi was pretty fresh too. Service was excellent. Try to get a seat at the bar, it's more fun! ESP if you sit in front of Chef Yuki.",4dfe52e6b0fb709b61e36ce6
56e8fb0f498e47566843625d,2016-03-16T06:19:59.000Z,Speciality sushi is definitely the best sushi I've had in Vancouver area at this price range. Very clean restaurant and great for dates.,4dfe52e6b0fb709b61e36ce6
5260d38811d2b056c17e75f0,2013-10-18T06:22:00.000Z,Appearance is everything at this little sushi joint. I love the effort they put into their dishes. Small venue so there's a line up during meal times but worth the wait!,4dfe52e6b0fb709b61e36ce6
5b143b9d97cf5a002cfad5d7,2018-06-03T19:03:57.000Z,The wagyu and the 3 oysters were amazingly delicious! Everything we tried was high quality and very nice presented. Best sushi place so far.,4dfe52e6b0fb709b61e36ce6
51c802bb498efa78600e3d1a,2013-06-24T08:26:35.000Z,"Worth the wait, try the oshi and specialty rolls. The nigiri is delicious and so fresh.",4dfe52e6b0fb709b61e36ce6
51699ee4e4b0749eed43be5e,2013-04-13T18:07:32.000Z,The homemade ice cream was really nice too. I highly suggest the black sesame! Be prepared to wait 20-40 mins for your table though.,4dfe52e6b0fb709b61e36ce6
522155d611d27911421a4569,2013-08-31T02:32:54.000Z,The restaurant does not do reservations so expect to arrive early or wait minimum 20-30 minutes. The pressed sushi was great and the handcrafted ice cream is a must try.,4dfe52e6b0fb709b61e36ce6
5404c201498ef7881199ad84,2014-09-01T18:59:13.000Z,Holy crap some of the most amazing sushi in Vancouver. I loved everything but especially the spicy tuna sashimi and the box sushi,4dfe52e6b0fb709b61e36ce6
590dd93667e5f24ed60dda68,2017-05-06T14:09:58.000Z,"The Nasu Dengaku is on a whole other level, full of goodness. They go above and beyond in terms of taste and presentation.",4dfe52e6b0fb709b61e36ce6
529280e7498e2d89fd605446,2013-11-24T22:42:47.000Z,Forget the old Cali roll etc. try the speciality rolls. The oshisushi rolls are to die for. Beautiful presentation too!,4dfe52e6b0fb709b61e36ce6
55d9f999498ecd7755fc3ef0,2015-08-23T16:49:29.000Z,"With the closure of Red Sea Cafe, this is probably the best Ethiopian restaurant in town. Get the chef's special platter as a delicious intro to Ethiopian food. Lots of veggie options!",4ad14e1ff964a520f5dd20e3
559d486f498ef54232a334c6,2015-07-08T15:57:35.000Z,We were a party of four. We were planning to get the chef's combo for four—the owner suggested replacing one portion with the fish dish. So glad that he did—it worked well with everything. 👍,4ad14e1ff964a520f5dd20e3
59cab4a767af3a7cdef2bd61,2017-09-26T20:12:23.000Z,"Good food. If you don't know what to order I'd suggest a combination platter, it has a bit of everything. Oh and try the honey wine if you like sweet drinks.",4ad14e1ff964a520f5dd20e3
55459948498e5f4efcacf621,2015-05-03T03:43:04.000Z,"First time to have Ethiopian food, didn't know what to order, so we got chef's choice, which was really good. Not a big fan of the bread though, it's a bit sore. I think we should eat with hands.",4ad14e1ff964a520f5dd20e3
5dd1e515c7655f00068cf46e,2019-11-18T00:25:57.000Z,"We order the vegetarian platter. Everything was incredibly tasty! The pickled cabbage, the lentils and the bok Choy were the highlights of the meal",4ad14e1ff964a520f5dd20e3
538b87cc11d2ee63b5c69c23,2014-06-01T20:06:36.000Z,"My favourite things here are the Ye Assa Tibs and the Misir Wat. If more variety is needed, the combos are a great option!",4ad14e1ff964a520f5dd20e3
55ed2463498e5f7c14849078,2015-09-07T05:45:07.000Z,"Good food, lots of good vegetarian options, but the service is very slow. Faves: lamb, red lentils",4ad14e1ff964a520f5dd20e3
6279f239aa343c0ff5fbd503,2022-05-10T05:03:53.000Z,The vegetarian options and the fish stew were perfect. A few good local beers on tap too.,4ad14e1ff964a520f5dd20e3
5e54984b048c59000693a415,2020-02-25T03:45:15.000Z,"Arrive before 6 during on weekdays, otherwise, you might need to wait a while for a table",4ad14e1ff964a520f5dd20e3
50bdab6ee4b0ced421070801,2012-12-04T07:51:10.000Z,Get a free soup or dessert for each person that purchases a combo dinner!  Click link for details.,4ad14e1ff964a520f5dd20e3
559b3710498e03f9e70a1269,2015-07-07T02:18:56.000Z,I love this place! Great papusas! Great enchaladas! Chorizo nachos! Yum.,4ab6cfe7f964a520267920e3
4f7faad6e4b0d7651bd2341b,2012-04-07T02:47:50.000Z,Call ahead and ask Don Israel  to make them for you and in 30 minutes you get here and sit to eat !,4ab6cfe7f964a520267920e3
518b04a4498e3a992a929346,2013-05-09T02:06:28.000Z,Great Huaraches and Pupusas. Yummy!,4ab6cfe7f964a520267920e3
5179e7eae4b020d75d5851c8,2013-04-26T02:35:22.000Z,Pulled pork burritos!!! Delicious!!,4ab6cfe7f964a520267920e3
53f79cc7498e1dd6f55742f4,2014-08-22T19:40:55.000Z,"Nico Schuermans, chef of Chambar, eats here on his nights off. He loves the Pollo tacos.",4ab6cfe7f964a520267920e3
5179e747e4b0ca8d6578d092,2013-04-26T02:32:39.000Z,Enchiladas are awesome.,4ab6cfe7f964a520267920e3
55f79bf4498ec07b20faf7b8,2015-09-15T04:17:56.000Z,Best papusas.,4ab6cfe7f964a520267920e3
4c731b849e706dcb87c94c62,2010-08-24T01:08:20.000Z,Get the Chicarron - handmade to order every day!  Deeeelish,4ab6cfe7f964a520267920e3
53696fa7498e345780d39eca,2014-05-06T23:26:31.000Z,Pupusas Street 4pm,4ab6cfe7f964a520267920e3
513a329ee4b0b842452abf83,2013-03-08T18:49:02.000Z,delicious pupusas,4ab6cfe7f964a520267920e3
5169939ee4b04487927eddcc,2013-04-13T17:19:26.000Z,"Smoked salmon eggs Benny, yes please! Under new management from the sorry babushka days this place has friendly staff yummy food and quick service. Great on weekend or weekday for a delish breakfast!",508c159fe4b0306b57dfdfa7
6375aeb84030684a34dc88f2,2022-11-17T03:47:04.000Z,"Amaze Malaysian fusion food. Warm and cosy dining room. Good service, too.",508c159fe4b0306b57dfdfa7
5fc2f78b2096a10883eb35dd,2020-11-29T01:21:15.000Z,"Gluten free Benny option is good. Crispy hashbrowns & crispy bacon. Ok coffee, great service. 7/10",508c159fe4b0306b57dfdfa7
5af89c101987ec582aa72b9d,2018-05-13T20:12:00.000Z,Everything we have tried has been delicious. Attentive staff and good local beer selection.,508c159fe4b0306b57dfdfa7
5229fd47498eadde75771737,2013-09-06T16:05:27.000Z,"The right kind of music to accompany breakfast. Smooth and easy. Great coffee, too.",508c159fe4b0306b57dfdfa7
5b3284cdb04056002cd3ac52,2018-06-26T18:24:13.000Z,"Service is excellent, very friendly staff. Breakfast menu is fantastic - definitely try the waffles!",508c159fe4b0306b57dfdfa7
525df2f0498ea49cbfcd7914,2013-10-16T01:59:12.000Z,"French Toast served with blueberry compote, a delicious meal.",508c159fe4b0306b57dfdfa7
51e18ce7498e3c12c5573166,2013-07-13T17:22:47.000Z,Double Caesar's served at 9am & decent breakfast :-),508c159fe4b0306b57dfdfa7
542cacb5498ed3bcb24e9aff,2014-10-02T01:39:01.000Z,Jazz on Thursday nights. Improv once per month. Good beers but not cheap.,508c159fe4b0306b57dfdfa7
517d5b60498ee8a7cb3cf6c4,2013-04-28T17:24:48.000Z,Get here early for weekend breakfast. JJ Bean coffee and great bennies.,508c159fe4b0306b57dfdfa7
51699e9ae4b031229e1ec86e,2013-04-13T18:06:18.000Z,"Salmon oshi was really good, it just melt in your mouth! The sashimi was pretty fresh too. Service was excellent. Try to get a seat at the bar, it's more fun! ESP if you sit in front of Chef Yuki.",4dfe52e6b0fb709b61e36ce6
56e8fb0f498e47566843625d,2016-03-16T06:19:59.000Z,Speciality sushi is definitely the best sushi I've had in Vancouver area at this price range. Very clean restaurant and great for dates.,4dfe52e6b0fb709b61e36ce6
5260d38811d2b056c17e75f0,2013-10-18T06:22:00.000Z,Appearance is everything at this little sushi joint. I love the effort they put into their dishes. Small venue so there's a line up during meal times but worth the wait!,4dfe52e6b0fb709b61e36ce6
5b143b9d97cf5a002cfad5d7,2018-06-03T19:03:57.000Z,The wagyu and the 3 oysters were amazingly delicious! Everything we tried was high quality and very nice presented. Best sushi place so far.,4dfe52e6b0fb709b61e36ce6
51c802bb498efa78600e3d1a,2013-06-24T08:26:35.000Z,"Worth the wait, try the oshi and specialty rolls. The nigiri is delicious and so fresh.",4dfe52e6b0fb709b61e36ce6
51699ee4e4b0749eed43be5e,2013-04-13T18:07:32.000Z,The homemade ice cream was really nice too. I highly suggest the black sesame! Be prepared to wait 20-40 mins for your table though.,4dfe52e6b0fb709b61e36ce6
522155d611d27911421a4569,2013-08-31T02:32:54.000Z,The restaurant does not do reservations so expect to arrive early or wait minimum 20-30 minutes. The pressed sushi was great and the handcrafted ice cream is a must try.,4dfe52e6b0fb709b61e36ce6
5404c201498ef7881199ad84,2014-09-01T18:59:13.000Z,Holy crap some of the most amazing sushi in Vancouver. I loved everything but especially the spicy tuna sashimi and the box sushi,4dfe52e6b0fb709b61e36ce6
590dd93667e5f24ed60dda68,2017-05-06T14:09:58.000Z,"The Nasu Dengaku is on a whole other level, full of goodness. They go above and beyond in terms of taste and presentation.",4dfe52e6b0fb709b61e36ce6
529280e7498e2d89fd605446,2013-11-24T22:42:47.000Z,Forget the old Cali roll etc. try the speciality rolls. The oshisushi rolls are to die for. Beautiful presentation too!,4dfe52e6b0fb709b61e36ce6
559b3710498e03f9e70a1269,2015-07-07T02:18:56.000Z,I love this place! Great papusas! Great enchaladas! Chorizo nachos! Yum.,4ab6cfe7f964a520267920e3
4f7faad6e4b0d7651bd2341b,2012-04-07T02:47:50.000Z,Call ahead and ask Don Israel  to make them for you and in 30 minutes you get here and sit to eat !,4ab6cfe7f964a520267920e3
518b04a4498e3a992a929346,2013-05-09T02:06:28.000Z,Great Huaraches and Pupusas. Yummy!,4ab6cfe7f964a520267920e3
5179e7eae4b020d75d5851c8,2013-04-26T02:35:22.000Z,Pulled pork burritos!!! Delicious!!,4ab6cfe7f964a520267920e3
53f79cc7498e1dd6f55742f4,2014-08-22T19:40:55.000Z,"Nico Schuermans, chef of Chambar, eats here on his nights off. He loves the Pollo tacos.",4ab6cfe7f964a520267920e3
5179e747e4b0ca8d6578d092,2013-04-26T02:32:39.000Z,Enchiladas are awesome.,4ab6cfe7f964a520267920e3
55f79bf4498ec07b20faf7b8,2015-09-15T04:17:56.000Z,Best papusas.,4ab6cfe7f964a520267920e3
4c731b849e706dcb87c94c62,2010-08-24T01:08:20.000Z,Get the Chicarron - handmade to order every day!  Deeeelish,4ab6cfe7f964a520267920e3
53696fa7498e345780d39eca,2014-05-06T23:26:31.000Z,Pupusas Street 4pm,4ab6cfe7f964a520267920e3
